ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Meta: _wpcom_is_markdown","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global"
,simple,Poster04105,"Freedom Film Festiwal Berlin Los Angeles || Freedom Film Festiwal Berlin Los Angeles, 1999",1,0,visible,"Freedom Film Festival Berlin Los Angeles","Wiktor Sadowski - Freedom Film Festiwal Berlin Los Angeles || Freedom Film Festiwal Berlin Los Angeles, 1999, original Polish art poster by Wiktor Sadowski || Freedom Film Festiwal Berlin Los Angeles, 1999 Plakat von Wiktor Sadowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,90.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster04105.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1999,1,1,"Poster Size","ca. 92x61 cm",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster04106,"Stendal Bringt´s || Stendal Bringt",1,0,visible,"Stendal Bringt´s","Wiktor Sadowski - Stendal Bringt´s || Stendal Bringt´s, original Polish art poster by Wiktor Sadowski || Stendal Bringt",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,135.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster04106.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1991,1,1,"Poster Size","ca. 118.5x83 cm",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster04107,"Stendal Macht´s || Stendal Macht",1,0,visible,"Stendal Macht´s","Wiktor Sadowski - Stendal Macht´s || Stendal Macht´s, original Polish art poster by Wiktor Sadowski || Stendal Macht",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,135.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster04107.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1991,1,1,"Poster Size","ca. 118.5x83 cm",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster04108,"Letnicy Maksym Gorki || Summerfolk, Maxim Gorky || Sommerg",1,0,visible,"Letnicy Maksym Gorki","Wiktor Sadowski - Letnicy Maksym Gorki Teatr Powszechny Warszawa || Summerfolk, Maxim Gorky Teatr Powszechny Warszawa, original Polish art poster by Wiktor Sadowski || Sommerg",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,35.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster04108.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",2004,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster04109,"Łucja z Lammermoor Gaetano Donizetti || Lucia di Lammermoor Gaetano Donizetti",1,0,visible,"Łucja z Lammermoor Gaetano Donizetti","Wiktor Sadowski - Łucja z Lammermoor Gaetano Donizetti Teatr Wielki Warszwa || Lucia di Lammermoor Gaetano Donizetti Teatr Wielki Warszwa, original Polish art poster by Wiktor Sadowski || Lucia di Lammermoor Gaetano Donizetti Teatr Wielki Warszwa Plakat von Wiktor Sadowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,90.0000,OPERA,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster04109.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1984,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster04178,"Bydgoski Festiwal Operowy XV || Bydgoszcz Opera Festival XV. || Opernfestival in Bydgoszcz XV",1,0,visible,"XV Bydgoski Festiwal Operowy","Wiktor Sadowski - XV Bydgoski Festiwal Operowy || XV. Bydgoszcz Opera Festival, original Polish art poster by Wiktor Sadowski || XV Opernfestival in Bydgoszcz Plakat von Wiktor Sadowski",,,taxable,,0,0,1,0,0,,,,,1,"Shipping: 24h",,32.0000,OPERA,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster04178.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",2008,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster04290,"Nie-boska komedia Zygmunt Krasiński || Un-Divine Comedy || Ung",1,0,visible,"Nie-boska komedia Zygmunt Krasiński","Wiktor Sadowski - Nie-boska komedia Zygmunt Krasiński Teatr Wybrzeże || The Un-Divine Comedy, original Polish art poster by Wiktor Sadowski || Ung",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,30.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster04290.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",2011,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster04583,"Międzynarodowy Festiwal Filmów Krótkometrażowych Kraków XXIII || International Shortilm Festival XXIII, Cracow 1986 || Internationales Kurzfilmfestival Krakau 1986",1,0,visible,"Międzynarodowy Festiwal Filmów Krótkometrażowych Kraków XXIII","Wiktor Sadowski - Międzynarodowy Festiwal Filmów Krótkometrażowych Kraków XXIII || XXIII International Shortilm Festival, Cracow 1986, original Polish art poster by Wiktor Sadowski || XXIII. Internationales Kurzfilmfestival, Krakau 1986 Plakat von Wiktor Sadowski",,,taxable,,0,0,1,0,0,,,,,1,"Shipping: 24h",,65.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster04583.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1985,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster04593,"Galeria Plakatu Kramy Dominikańskie || Cracow poster gallery || Plakatgalerie Krakau",1,0,visible,"Galeria Plakatu Kramy Dominikańskie","Wiktor Sadowski - Galeria Plakatu Kramy Dominikańskie || Cracow poster gallery, original Polish art poster by Wiktor Sadowski || Plakatgalerie Krakau Plakat von Wiktor Sadowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,75.0000,"OTHER POSTER",,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster04593.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1989,1,1,"Poster Size","ca. A1 = 58x82 cm = 23x33 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster04596,"Galeria Plakatu Kramy Dominikańskie || Cracow poster gallery || Plakatgalerie Krakau",1,0,visible,"Galeria Plakatu Kramy Dominikańskie","Wiktor Sadowski - Galeria Plakatu Kramy Dominikańskie || Cracow poster gallery, original Polish art poster by Wiktor Sadowski || Plakatgalerie Krakau Plakat von Wiktor Sadowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,60.0000,"OTHER POSTER",,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster04596.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1986,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05192,"Festiwal polskich szuk współczesnych XXV || Festival of contemporary polish theatre XXV || Festival des polnischen Gegenwartstheaters",1,0,visible,"XXV Festiwal polskich szuk współczesnych","Wiktor Sadowski - XXV Festiwal polskich szuk współczesnych || XXV Festival of contemporary polish theatre, original Polish art poster by Wiktor Sadowski || XXV Festival des polnischen Gegenwartstheaters Plakat von Wiktor Sadowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,38.0000,EXHIBITION,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05192.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1986,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",ask,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05193,"Magnat The Magnate || Magnate || Chronik einer F",1,0,visible,"Magnat The Magnate","Wiktor Sadowski - Magnat The Magnate || The Magnate, original Polish art poster by Wiktor Sadowski || Chronik einer F",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,55.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05193.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1987,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,"Original film title",Magnat,1,1,"Film directed by","Filip Bajon",1,1,Starring,"Jan Nowicki, Olgierd Lukaszewicz, Jan Englert",1,1,Countries,Poland,1,1,"Film also known as","Magnat The Magnate, Magnat, Chronik einer Fürstenfamilie, The Magnate,",1,0
,simple,Poster05194,"Mistrz i Małgorzata Michaił Bułhakow || Master and Margarita Mikhail Bulgakov || Meister und Margarita Michail Bulgakow",1,0,visible,"Mistrz i Małgorzata Michaił Bułhakow","Wiktor Sadowski - Mistrz i Małgorzata Michaił Bułhakow Teatr Współczesny || The Master and Margarita Mikhail Afanasyevich Bulgakov, original Polish art poster by Wiktor Sadowski || Der Meister und Margarita Michail Afanassjewitsch Bulgakow Teatr Wsp",,,taxable,,0,0,1,0,0,,,,,1,"Shipping: 24h",,160.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05194.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1987,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05195,"Niebiańskie dni || Days of Heaven || In der Glut des S",1,0,visible,"Niebiańskie dni","Wiktor Sadowski - Niebiańskie dni || Days of Heaven, original Polish art poster by Wiktor Sadowski || In der Glut des S",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,70.0000,FILM,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05195.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1984,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",ask,1,1,"Original film title","Days of Heaven",1,1,"Film directed by","Terrence Malick",1,1,Starring,"Richard Gere, Brooke Adams, Sam Shepard",1,1,Countries,USA,1,1,"Film also known as","Niebiańskie dni, Days of Heaven, In der Glut des Südens, Tage des Himmels, Days of Heaven, Días de gloria, Días del cielo, Райски дни, Cinzas no Paraíso, Dias de Paraíso, Les moissons du ciel, Himlen på jorden, Onnellisten aika, Meres eftyhias, Ημέρες ευτυχίας, Mennyei napok, I giorni del cielo, Tengoku no hibi, Himmelske dager, Dias do Paraíso, Zile în paradis, Božanstveni dani, Дни жатвы, Cennet günleri",1,0
,simple,Poster05196,"Opolskie Konfrontacje Teatralne XII || Theatre Confrontations in Opole 12th || Theaterkonfrontationen Opole 12.",1,0,visible,"XII Opolskie Konfrontacje Teatralne","Wiktor Sadowski - XII Opolskie Konfrontacje Teatralne || Theatre Confrontations in Opole 12th, original Polish art poster by Wiktor Sadowski || 12. Theaterkonfrontationen Opole - Polnische Klasik Plakat von Wiktor Sadowski",,,taxable,,0,0,1,0,0,,,,,1,"Shipping: 24h",,65.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05196.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1986,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05197,"Opolskie Konfrontacje Teatralne XIII || Theatre Confrontations in Opole 13th || Theaterkonfrontationen Opole 13.",1,0,visible,"XIII Opolskie Konfrontacje Teatralne","Wiktor Sadowski - XIII Opolskie Konfrontacje Teatraln || Theatre Confrontations in Opole 13th, original Polish art poster by Wiktor Sadowski || 13. Theaterkonfrontationen Opole - Polnische Klasik Plakat von Wiktor Sadowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,65.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05197.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1985,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05198,"Opolskie Konfrontacje Teatralne XIV || Theatre Confrontations in Opole 14th || Theaterkonfrontationen Opole 14.",1,0,visible,"XIV Opolskie Konfrontacje Teatralne","Wiktor Sadowski - XIV Opolskie Konfrontacje Teatralne || Theatre Confrontations in Opole 14th, original Polish art poster by Wiktor Sadowski || 14. Theaterkonfrontationen Opole - Polnische Klasik Plakat von Wiktor Sadowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,75.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05198.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1988,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05199,"Sonata Belzebuba Stanisław Ignacy Witkiewicz || Beelzebub Sonata, Stanisław Ignacy Witkiewicz (Witkacy) || Belzebub Sonata Stanis?aw Ignacy Witkiewicz",1,0,visible,"Sonata Belzebuba Stanisław Ignacy Witkiewicz","Wiktor Sadowski - Sonata Belzebuba Stanisław Ignacy Witkiewicz Teatr Narodowy Warszawa || The Beelzebub Sonata, Stanisław Ignacy Witkiewicz (Witkacy) Teatr Narodowy Warszawa, original Polish art poster by Wiktor Sadowski || Belzebub Sonata The Beelzebub Sonata, Stanis?aw Ignacy Witkiewicz (Witkacy) Teatr Narodowy Warszawa Plakat von Wiktor Sadowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,60.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05199.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1985,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05200,"Szachy Stanisław Grochowiak || Chess, Stanisław Grochowiak || Schachspiel Stanis?aw Grochowiak",1,0,visible,"Szachy Stanisław Grochowiak","Wiktor Sadowski - Szachy Stanisław Grochowiak Teatr Polski Szczecin || The Chess, Stanisław Grochowiak Teatr Polski Szczecin, original Polish art poster by Wiktor Sadowski || Schachspiel, Stanis?aw Grochowiak Teatr Polski Szczecin Plakat von Wiktor Sadowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,85.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05200.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1987,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05201,"Życie artystyczne Wrocławia w plakacie. Plakaty z kolekcji Janusza Guni || Wrocław's artist life in poster. Posters from the collection Janusz Gunia || K",1,0,visible,"Życie artystyczne Wrocławia w plakacie. Plakaty z kolekcji Janusza Guni","Wiktor Sadowski - Życie artystyczne Wrocławia w plakacie. Plakaty z kolekcji Janusza Guni || Wrocław's artist life in poster. Posters from the collection Janusz Gunia, original Polish art poster by Wiktor Sadowski || K",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,45.0000,EXHIBITION,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05201.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1987,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",good,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05202,"Maria Stuart Juliusz Słowacki || Maria Stuart, Juliusz Słowacki || Maria Stuart Juliusz S?owacki",1,0,visible,"Maria Stuart Juliusz Słowacki","Wiktor Sadowski - Maria Stuart Juliusz Słowacki Teatr im. Wandy Siemaszkowej w Rzeszowie || Maria Stuart, Juliusz Słowacki Teatr im. Wandy Siemaszkowej w Rzeszowie, original Polish art poster by Wiktor Sadowski || Maria Stuart, Juliusz S?owacki Teatr im. Wandy Siemaszkowej w Rzeszowie Plakat von Wiktor Sadowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,60.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/sadowski-poster05202.jpg,,,,,,,,,0,1,"Poster Designer","Wiktor Sadowski",1,1,"Year of Release",1987,1,1,"Poster Size","ca. A1 = 58x82 cm = 23x33 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05337,"Dydo Poster Gallery Aleja Focha",1,0,visible,"Dydo Poster Gallery Aleja Focha","Jacek Staniszewski plakat Dydo Poster Gallery Aleja Focha 1 2017 || Jacek Staniszewski poster Dydo Poster Gallery Aleja Focha 1 2017 || Dydo Poster Gallery Aleja Focha 1 2017 ein Plakat von Jacek Staniszewski",,,taxable,,1,10,1,0,0,,,,,1,"Shipping: 24h",,25.0000,"OTHER POSTER",,,https://polishpostershop.entsolve1.pl/import_media/staniszewski-poster05337.jpg,,,,,,,,,0,1,"Poster Designer","Jacek Staniszewski",1,1,"Year of Release",2017,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05340,"Plakaty drukowane w drukarni Leyko || Posters printed in the Leyko printing house || Plakate gedruckt in der Leyko Druckerei",1,0,visible,"Plakaty drukowane w drukarni Leyko","Jacek Staniszewski plakat Plakaty drukowane w drukarni Leyko || Jacek Staniszewski poster Posters printed in the Leyko printing house || Plakate gedruckt in der Leyko Druckerei ein Plakat von Jacek Staniszewski",,,taxable,,1,10,1,0,0,,,,,1,"Shipping: 24h",,28.0000,"OTHER POSTER",,,https://polishpostershop.entsolve1.pl/import_media/staniszewski-poster05340.jpg,,,,,,,,,0,1,"Poster Designer","Jacek Staniszewski",1,1,"Year of Release",2017,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05341,"PosterFormance || PosterFormance Dydo Poster Gallery",1,0,visible,PosterFormance,"Jacek Staniszewski plakat PosterFormance Dydo Poster Gallery || Jacek Staniszewski poster PosterFormance Dydo Poster Gallery || PosterFormance Dydo Poster Gallery ein Plakat von Jacek Staniszewski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,24.0000,EXHIBITION,,,https://polishpostershop.entsolve1.pl/import_media/staniszewski-poster05341.jpg,,,,,,,,,0,1,"Poster Designer","Jacek Staniszewski",1,1,"Year of Release",2018,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05343,"Hotel Dieu Gekidan Kaitaisha",1,0,visible,"Hotel Dieu Gekidan Kaitaisha","Zbigniew Szumski plakat Hotel Dieu Gekidan Kaitaisha Teatr cinema || Zbigniew Szumski poster Hotel Dieu Gekidan Kaitaisha Teatr cinema || Hotel Dieu Gekidan Kaitaisha Teatr cinema ein Plakat von Zbigniew Szumski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,30.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/szumski-poster05343.jpg,,,,,,,,,0,1,"Poster Designer",Szumski,1,1,"Year of Release",2016,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05344,"Mary Page Marlowe Tracy Letts",1,0,visible,"Mary Page Marlowe Tracy Letts","Maja Wolna plakat Mary Page Marlowe Tracy Letts Teatr Wybrzeże || Maja Wolna poster Mary Page Marlowe Tracy Letts Teatr Wybrzeże || Mary Page Marlowe Tracy Letts Teatr Wybrzeże ein Plakat von Maja Wolna",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,30.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/wolna-poster05344.jpg,,,,,,,,,0,1,"Poster Designer","Maja Wolna",1,1,"Year of Release",2017,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05346,"Posterqnce Piotr Kunce posters",1,0,visible,"Posterqnce Piotr Kunce posters","Piotr Kunce plakat Posterqnce Piotr Kunce posters || Piotr Kunce poster Posterqnce Piotr Kunce posters exhibition || Posterqnce Piotr Kunce posters ein Plakat von Piotr Kunce",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,20.0000,EXHIBITION,,,https://polishpostershop.entsolve1.pl/import_media/kunce-poster05346.jpg,,,,,,,,,0,1,"Poster Designer","Piotr Kunce",1,1,"Year of Release",2018,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05347,"Patti Smith Hotel Chelsea",1,0,visible,"Patti Smith Hotel Chelsea","Jacek Staniszewski plakat Patti Smith Hotel Chelsea || Jacek Staniszewski poster Patti Smith Hotel Chelsea || Patti Smith Hotel Chelsea ein Plakat von Jacek Staniszewski",,,taxable,,1,10,1,0,0,,,,,1,"Shipping: 24h",,38.0000,"MUSIC POSTER",,,https://polishpostershop.entsolve1.pl/import_media/staniszewski-poster05347.jpg,,,,,,,,,0,1,"Poster Designer","Jacek Staniszewski",1,1,"Year of Release",2018,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05324,"Księga pytań Edmond Jabès || Book of Questions Edmond Jabès || Buch der Fragen Edmond Jabès",1,0,visible,"Księga pytań Edmond Jabès","Mieczysław Górowski plakat Księga pytań Edmond Jabès || Mieczysław Górowski poster The Book of Questions Edmond Jabès || Das Buch der Fragen Edmond Jabès ein Plakat von Mieczysław Górowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,30.0000,THEATER,,,https://polishpostershop.entsolve1.pl/import_media/gorowski-poster05324.jpg,,,,,,,,,0,1,"Poster Designer","Mieczysław Górowski",1,1,"Year of Release",2004,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
,simple,Poster05325,"Rupa and the April Fishes || Rupa and the April Fishes Un monde fou tour",1,0,visible,"Rupa and the April Fishes","Mieczysław Górowski plakat Rupa and the April Fishes April August 2009 Un monde fou tour Europe – USA – Mexico || Mieczysław Górowski poster Rupa and the April Fishes April August 2009 Un monde fou tour Europe – USA – Mexico || Rupa and the April Fishes April August 2009 Un monde fou tour Europe – USA – Mexico ein Plakat von Mieczysław Górowski",,,taxable,,1,100,1,0,0,,,,,1,"Shipping: 24h",,28.0000,"MUSIC POSTER",,,https://polishpostershop.entsolve1.pl/import_media/gorowski-poster05325.jpg,,,,,,,,,0,1,"Poster Designer","Mieczysław Górowski",1,1,"Year of Release",2009,1,1,"Poster Size","ca. B1 = 68x97 cm = 27x38 in",1,1,Edition,original,1,1,"Print Technique",offset,1,1,"Poster Condition",mint,1,1,,,,,,,,,,,,,,,,,,,,
